scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2
Sardinops sagax,1.554,7195,50,53,5.648,1.554,0.1,200904,FR,30,2512,33.8511,-120.9456,161729,male,Y,204,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7196,50,54,5.648,1.554,0.108,200904,FR,30,2512,33.8511,-120.9456,161729,male,Y,219,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7197,50,55,5.648,1.554,0.1015,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,206,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7198,50,56,5.648,1.554,0.0985,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,207,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7199,50,57,5.648,1.554,0.1025,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,207,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7200,50,58,5.648,1.554,0.154,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,224,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7201,50,59,5.648,1.554,0.1015,200904,FR,30,2512,33.8511,-120.9456,161729,male,Y,216,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7202,50,60,5.648,1.554,0.1445,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,241,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7203,50,61,5.648,1.554,0.116,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,218,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7204,50,62,5.648,1.554,0.105,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,210,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7205,50,63,5.648,1.554,0.1055,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,215,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,1.554,7206,50,64,5.648,1.554,0.105,200904,FR,30,2512,33.8511,-120.9456,161729,female,Y,217,,,,33.8511,-120.9456,33.8223,-120.9268,2009-04-25T13:41:00Z,2009-04-25T14:11:00Z,13.3,TSG,2.8,N,"-120.9456,33.8511","-120.9268,33.8223",-4.094
Sardinops sagax,0.087,7257,50,51,5.308,88.2,0.055,200904,FR,31,2513,33.9125,-120.7985,161729,male,N,169,,,,33.9125,-120.7985,33.8798,-120.7888,2009-04-25T16:39:00Z,2009-04-25T17:09:00Z,12.3,TSG,3.3,N,"-120.7985,33.9125","-120.7888,33.8798",-5.221
Sardinops sagax,0.087,7258,50,52,5.308,88.2,0.032,200904,FR,31,2513,33.9125,-120.7985,161729,male,N,148,,,,33.9125,-120.7985,33.8798,-120.7888,2009-04-25T16:39:00Z,2009-04-25T17:09:00Z,12.3,TSG,3.3,N,"-120.7985,33.9125","-120.7888,33.8798",-5.221
Sardinops sagax,2.003,7348,50,51,5.1895,10.9405,0.118,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,208,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7349,50,52,5.1895,10.9405,0.136,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,215,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7350,50,53,5.1895,10.9405,0.1405,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,220,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7351,50,54,5.1895,10.9405,0.1235,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,209,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7352,50,55,5.1895,10.9405,0.122,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,207,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7353,50,56,5.1895,10.9405,0.147,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,225,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7354,50,57,5.1895,10.9405,0.1325,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,210,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7355,50,58,5.1895,10.9405,0.145,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,225,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7356,50,59,5.1895,10.9405,0.1125,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,201,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7357,50,60,5.1895,10.9405,0.14,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,219,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7358,50,61,5.1895,10.9405,0.127,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,215,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7359,50,62,5.1895,10.9405,0.1165,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,207,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7360,50,63,5.1895,10.9405,0.135,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,217,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7361,50,64,5.1895,10.9405,0.1605,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,230,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,2.003,7362,50,65,5.1895,10.9405,0.1465,200904,FR,33,2515,32.7651,-121.5941,161729,female,N,228,,,,32.7651,-121.5941,32.7363,-121.5805,2009-04-28T13:00:00Z,2009-04-28T13:30:00Z,13.1,TSG,3.2,N,"-121.5941,32.7651","-121.5805,32.7363",-3.187
Sardinops sagax,0.165,7413,50,51,4.684,17,0.0825,200904,FR,34,2516,32.6711,-121.7563,161729,female,N,199,,,,32.6711,-121.7563,32.6373,-121.7456,2009-04-28T15:29:00Z,2009-04-28T15:59:00Z,13.2,TSG,3.1,N,"-121.7563,32.6711","-121.7456,32.6373",-4.519
Sardinops sagax,0.165,7414,50,52,4.684,17,0.083,200904,FR,34,2516,32.6711,-121.7563,161729,female,N,193,,,,32.6711,-121.7563,32.6373,-121.7456,2009-04-28T15:29:00Z,2009-04-28T15:59:00Z,13.2,TSG,3.1,N,"-121.7563,32.6711","-121.7456,32.6373",-4.519
Sardinops sagax,0.816,8150,50,51,5.4915,7.11,0.1645,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,223,234,260,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8151,50,52,5.4915,7.11,0.132,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,206,216,242,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8152,50,53,5.4915,7.11,0.124,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,205,214,237,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8153,50,54,5.4915,7.11,0.1525,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,237,246,273,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8154,50,55,5.4915,7.11,0.07,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,177,187,206,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8155,50,56,5.4915,7.11,0.054,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,164,174,191,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8156,50,57,5.4915,7.11,0.054,201004,MF,36,2579,36.4346,-122.7428,161729,male,N,165,173,191,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.816,8157,50,58,5.4915,7.11,0.0655,201004,MF,36,2579,36.4346,-122.7428,161729,female,N,180,189,206,,36.4346,-122.7428,36.4538,-122.7711,2010-04-19T11:10:00Z,2010-04-19T11:40:00Z,13.7,TSG,,N,"-122.7428,36.4346","-122.7711,36.4538",-4.675
Sardinops sagax,0.518,8640,50,51,3.87,3.45,0.0755,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,185,200,221,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8641,50,52,3.87,3.45,0.0805,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,186,195,220,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8642,50,53,3.87,3.45,0.07,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,179,189,211,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8643,50,54,3.87,3.45,0.073,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,180,192,210,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8644,50,55,3.87,3.45,0.068,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,175,187,208,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8645,50,56,3.87,3.45,0.077,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,189,197,220,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.518,8646,50,57,3.87,3.45,0.0745,201104,FR,30,2691,34.2418,-124.2126,161729,female,N,184,195,215,,34.2418,-124.2126,34.2105,-124.1943,2011-04-16T15:58:00Z,2011-04-16T16:28:00Z,12.5,TSG,3.4,N,"-124.2126,34.2418","-124.1943,34.2105",-3.352
Sardinops sagax,0.34,8861,50,51,6.046,133.77,0.159,201104,SH,10,2747,36.5061,-124.4133,161729,female,N,227,240,266,,36.5061,-124.4133,36.5285,-124.4425,2011-03-29T12:43:00Z,2011-03-29T13:13:00Z,12.9,TSG,3.5,N,"-124.4133,36.5061","-124.4425,36.5285",-5.706
Sardinops sagax,0.34,8862,50,52,6.046,133.77,0.181,201104,SH,10,2747,36.5061,-124.4133,161729,female,N,232,245,271,,36.5061,-124.4133,36.5285,-124.4425,2011-03-29T12:43:00Z,2011-03-29T13:13:00Z,12.9,TSG,3.5,N,"-124.4133,36.5061","-124.4425,36.5285",-5.706
Sardinops sagax,2.238,9266,50,51,7.619,15.7,0.1275,201204,SH,3,2720,33.467,-120.141,161729,female,N,222,228,256,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9267,50,52,7.619,15.7,0.119,201204,SH,3,2720,33.467,-120.141,161729,female,N,221,225,247,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9268,50,53,7.619,15.7,0.152,201204,SH,3,2720,33.467,-120.141,161729,female,N,243,248,273,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9269,50,54,7.619,15.7,0.1845,201204,SH,3,2720,33.467,-120.141,161729,female,N,247,252,280,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9270,50,55,7.619,15.7,0.13,201204,SH,3,2720,33.467,-120.141,161729,female,N,211,216,242,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9271,50,56,7.619,15.7,0.1765,201204,SH,3,2720,33.467,-120.141,161729,female,N,229,235,262,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9272,50,57,7.619,15.7,0.1705,201204,SH,3,2720,33.467,-120.141,161729,female,N,242,249,280,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9273,50,58,7.619,15.7,0.172,201204,SH,3,2720,33.467,-120.141,161729,female,N,239,250,280,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9274,50,59,7.619,15.7,0.182,201204,SH,3,2720,33.467,-120.141,161729,female,N,252,256,284,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9275,50,60,7.619,15.7,0.167,201204,SH,3,2720,33.467,-120.141,161729,female,N,236,244,270,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9276,50,61,7.619,15.7,0.1665,201204,SH,3,2720,33.467,-120.141,161729,female,N,247,253,280,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9277,50,62,7.619,15.7,0.177,201204,SH,3,2720,33.467,-120.141,161729,female,N,236,240,271,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9278,50,63,7.619,15.7,0.1665,201204,SH,3,2720,33.467,-120.141,161729,female,N,239,244,271,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,2.238,9279,50,64,7.619,15.7,0.1465,201204,SH,3,2720,33.467,-120.141,161729,female,N,235,238,263,,33.467,-120.141,33.4403,-120.1306,2012-04-13T14:10:00Z,2012-04-13T14:40:00Z,13,TSG,3.6,N,"-120.141,33.467","-120.1306,33.4403",-5.382
Sardinops sagax,0.336,9330,50,51,7.5565,6.1255,0.1735,201204,SH,5,2722,32.972,-120.3761,161729,female,N,234,245,273,,32.972,-120.3761,32.9945,-120.3951,2012-04-15T10:32:00Z,2012-04-15T11:02:00Z,12.5,TSG,3.8,N,"-120.3761,32.972","-120.3951,32.9945",-7.221
Sardinops sagax,0.336,9331,50,52,7.5565,6.1255,0.162,201204,SH,5,2722,32.972,-120.3761,161729,female,N,227,236,263,,32.972,-120.3761,32.9945,-120.3951,2012-04-15T10:32:00Z,2012-04-15T11:02:00Z,12.5,TSG,3.8,N,"-120.3761,32.972","-120.3951,32.9945",-7.221
Sardinops sagax,1.231,9970,50,55,7.2905,475.791,0.18,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,246,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,1.231,9971,50,56,7.2905,475.791,0.208,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,247,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,1.231,9972,50,57,7.2905,475.791,0.216,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,256,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,1.231,9973,50,58,7.2905,475.791,0.19,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,242,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,1.231,9974,50,59,7.2905,475.791,0.219,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,243,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,1.231,9975,50,60,7.2905,475.791,0.218,201207,SH,75,2936,48.288,-125.7363,161729,unknown,N,245,,,,48.288,-125.7363,48.3041,-125.7766,2012-08-10T14:26:00Z,2012-08-10T14:56:00Z,13.8,TSG,3.4,N,"-125.7363,48.288","-125.7766,48.3041",-6.06
Sardinops sagax,0,11255,49,50,8.4245,33.55,0.154,201407,SH,33,3296,45.7578,-124.3552,161729,male,Y,228,,,,45.7578,-124.3552,45.7783,-124.3825,2014-07-09T12:47:00Z,2014-07-09T13:17:00Z,16.6,TSG,3.8,N,"-124.3552,45.7578","-124.3825,45.7783",-8.27
Sardinops sagax,3.398,11830,50,51,2.3665,189.723,0.1885,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,256,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11831,50,52,2.3665,189.723,0.124,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,207,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11832,50,53,2.3665,189.723,0.1295,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,207,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11833,50,54,2.3665,189.723,0.119,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,206,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11834,50,55,2.3665,189.723,0.1195,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,205,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11835,50,56,2.3665,189.723,0.224,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,266,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11836,50,57,2.3665,189.723,0.135,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,211,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11837,50,58,2.3665,189.723,0.115,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,206,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11838,50,59,2.3665,189.723,0.1105,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,205,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11839,50,60,2.3665,189.723,0.186,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,244,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11840,50,61,2.3665,189.723,0.203,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,266,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11841,50,62,2.3665,189.723,0.1375,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,214,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11842,50,63,2.3665,189.723,0.132,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,217,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11843,50,64,2.3665,189.723,0.2035,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,254,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
Sardinops sagax,3.398,11844,50,65,2.3665,189.723,0.116,201604,RL,15,3595,43.5967,-125.5553,161729,female,N,204,,,,43.5967,-125.5553,43.6128,-125.6203,2016-04-02T16:03:00Z,2016-04-02T16:48:00Z,12.5,TSG,3.8,N,"-125.5553,43.5967","-125.6203,43.6128",1.032
