scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time.utc,equilibrium_time.pacific,haulback_time.utc,haulback_time.pacific,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2,quality.indic3
Sardinops sagax,-0.155,4701,50,6,7.901,8.28,0.217,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,258,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4702,50,7,7.901,8.28,0.131,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,221,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4703,50,8,7.901,8.28,0.1335,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,218,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4704,50,9,7.901,8.28,0.224,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,249,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4705,50,10,7.901,8.28,0.143,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,223,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4706,50,11,7.901,8.28,0.122,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,215,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4707,50,12,7.901,8.28,0.16,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,228,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4708,50,13,7.901,8.28,0.2,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,247,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4709,50,14,7.901,8.28,0.1415,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,232,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4710,50,15,7.901,8.28,0.1935,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,252,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4711,50,16,7.901,8.28,0.117,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,211,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4712,50,17,7.901,8.28,0.198,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,247,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4713,50,18,7.901,8.28,0.202,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,247,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4714,50,19,7.901,8.28,0.116,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,212,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4715,50,20,7.901,8.28,0.141,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,224,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4716,50,21,7.901,8.28,0.155,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,224,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4717,50,22,7.901,8.28,0.1665,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,242,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4718,50,23,7.901,8.28,0.151,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,231,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4719,50,24,7.901,8.28,0.157,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,235,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4720,50,25,7.901,8.28,0.148,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,224,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4721,50,26,7.901,8.28,0.1665,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,238,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4722,50,27,7.901,8.28,0.19,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,247,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4723,50,28,7.901,8.28,0.1475,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,228,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4724,50,29,7.901,8.28,0.134,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,220,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4725,50,30,7.901,8.28,0.121,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,212,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4726,50,31,7.901,8.28,0.1265,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,221,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4727,50,32,7.901,8.28,0.1185,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,215,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4728,50,33,7.901,8.28,0.1635,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,235,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4729,50,34,7.901,8.28,0.1965,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,259,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4730,50,35,7.901,8.28,0.144,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,232,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4731,50,36,7.901,8.28,0.1335,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,229,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4732,50,37,7.901,8.28,0.1565,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,229,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4733,50,38,7.901,8.28,0.214,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,256,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4734,50,39,7.901,8.28,0.135,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,230,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4735,50,40,7.901,8.28,0.1305,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,227,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4736,50,41,7.901,8.28,0.1635,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,238,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4737,50,42,7.901,8.28,0.112,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,215,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4738,50,43,7.901,8.28,0.1415,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,234,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4739,50,44,7.901,8.28,0.148,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,228,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4740,50,45,7.901,8.28,0.1545,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,237,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4741,50,46,7.901,8.28,0.158,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,232,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4742,50,47,7.901,8.28,0.153,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,231,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4743,50,48,7.901,8.28,0.1575,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,239,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4744,50,49,7.901,8.28,0.146,200706,MF,4,2289,46.0288,-125.3115,161729,female,Y,232,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,-0.155,4745,50,50,7.901,8.28,0.121,200706,MF,4,2289,46.0288,-125.3115,161729,male,Y,225,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T09:43:00Z,2007-06-07T09:43:00Z,2007-06-07T10:13:00Z,2007-06-07T10:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-0.155,-0.155
Sardinops sagax,0.003,5191,50,1,5.3845,305.7,0.131,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,227,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5192,50,2,5.3845,305.7,0.116,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,213,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5193,50,3,5.3845,305.7,0.1155,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,211,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5194,50,4,5.3845,305.7,0.107,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,209,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5195,50,5,5.3845,305.7,0.094,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,195,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5196,50,6,5.3845,305.7,0.1185,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,210,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5197,50,7,5.3845,305.7,0.104,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,208,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5198,50,8,5.3845,305.7,0.0945,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,204,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5199,50,9,5.3845,305.7,0.0915,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,195,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5200,50,10,5.3845,305.7,0.1315,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,221,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5201,50,11,5.3845,305.7,0.0955,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,198,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5202,50,12,5.3845,305.7,0.11,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,212,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5203,50,13,5.3845,305.7,0.112,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,206,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5204,50,14,5.3845,305.7,0.1215,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,218,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5205,50,15,5.3845,305.7,0.1165,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,209,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5206,50,16,5.3845,305.7,0.0955,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,201,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5207,50,17,5.3845,305.7,0.1185,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,221,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5208,50,18,5.3845,305.7,0.094,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,200,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5209,50,19,5.3845,305.7,0.1085,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,197,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5210,50,20,5.3845,305.7,0.0935,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,202,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5211,50,21,5.3845,305.7,0.099,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,199,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5212,50,22,5.3845,305.7,0.113,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,206,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5213,50,23,5.3845,305.7,0.1315,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,219,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5214,50,24,5.3845,305.7,0.1375,200807,JD,1,2413,44.9698,-124.3143,161729,female,Y,224,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5215,50,25,5.3845,305.7,0.0755,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,185,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
Sardinops sagax,0.003,5216,50,26,5.3845,305.7,0.0945,200807,JD,1,2413,44.9698,-124.3143,161729,male,Y,200,,,,44.9698,-124.3143,45.0033,-124.3233,2008-07-05T06:32:00Z,2008-07-05T06:32:00Z,2008-07-05T07:02:00Z,2008-07-05T07:02:00Z,15.5,TSG,,N,"-124.3143,44.9698","-124.3233,45.0033",0.003,0.003
