collection;age;len.bin;Catch.wt;log1p.CPUE.trp;Year;Month;Season;time.step;geometry;equilibrium_time.pacific;standard_length;NBRE_IN;Total_N;LON;LAT;CatchWeightLen;keys;date
2041;10;250;791777.077120783;14.2751829749457;2003;7;Summer;2003 - Summer;-124.3273|-124.334|46.2233|46.1851;2003-07-22 06:13:00;24.6;100;2500;-124.33065;46.2042;50106.0686468668;204120037Summerc(-124.3273, -124.334, 46.2233, 46.1851)2003 - Summer2003-07-22 06:13:00;2003-07-22
2041;10;250;791777.077120783;14.2751829749457;2003;7;Summer;2003 - Summer;-124.3273|-124.334|46.2233|46.1851;2003-07-22 06:13:00;24.7;50;2500;-124.33065;46.2042;25383.4761516616;204120037Summerc(-124.3273, -124.334, 46.2233, 46.1851)2003 - Summer2003-07-22 06:13:00;2003-07-22
2041;10;250;791777.077120783;14.2751829749457;2003;7;Summer;2003 - Summer;-124.3273|-124.334|46.2233|46.1851;2003-07-22 06:13:00;24.8;50;2500;-124.33065;46.2042;25716.9148280765;204120037Summerc(-124.3273, -124.334, 46.2233, 46.1851)2003 - Summer2003-07-22 06:13:00;2003-07-22
2041;10;250;791777.077120783;14.2751829749457;2003;7;Summer;2003 - Summer;-124.3273|-124.334|46.2233|46.1851;2003-07-22 06:13:00;25;50;2500;-124.33065;46.2042;26392.8424613503;204120037Summerc(-124.3273, -124.334, 46.2233, 46.1851)2003 - Summer2003-07-22 06:13:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;24.2;50;2500;-124.3792;46.1355;329650.895093189;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;24.3;100;2500;-124.3792;46.1355;668142.17512457;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;24.4;50;2500;-124.3792;46.1355;338532.030621523;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;24.7;100;2500;-124.3792;46.1355;704322.855941118;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;24.8;100;2500;-124.3792;46.1355;713574.877982961;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2042;10;250;8190544.9805939;16.6116382374184;2003;7;Summer;2003 - Summer;-124.3693|-124.3891|46.152|46.119;2003-07-22 08:20:00;25;50;2500;-124.3792;46.1355;366165.021443791;204220037Summerc(-124.3693, -124.3891, 46.152, 46.119)2003 - Summer2003-07-22 08:20:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;24.2;250;2500;-124.3907;46.01555;11028.2140581954;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;24.5;50;2500;-124.3907;46.01555;2295.18661869023;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;24.6;50;2500;-124.3907;46.01555;2325.58354941394;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;24.7;100;2500;-124.3907;46.01555;4712.51456435598;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;24.8;50;2500;-124.3907;46.01555;2387.20920163804;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2043;10;250;67843.7842701868;11.8181176015993;2003;7;Summer;2003 - Summer;-124.3881|-124.3933|46.0355|45.9956;2003-07-22 10:44:00;25;50;2500;-124.3907;46.01555;2449.95314571453;204320037Summerc(-124.3881, -124.3933, 46.0355, 45.9956)2003 - Summer2003-07-22 10:44:00;2003-07-22
2045;10;250;45621.4964810191;11.4212924387248;2003;7;Summer;2003 - Summer;-124.4713|-124.4591|46.4376|46.3976;2003-07-23 06:34:00;24.2;100;2500;-124.4652;46.4176;4762.33283018396;204520037Summerc(-124.4713, -124.4591, 46.4376, 46.3976)2003 - Summer2003-07-23 06:34:00;2003-07-23
2045;10;250;45621.4964810191;11.4212924387248;2003;7;Summer;2003 - Summer;-124.4713|-124.4591|46.4376|46.3976;2003-07-23 06:34:00;24.5;50;2500;-124.4652;46.4176;2477.83605938094;204520037Summerc(-124.4713, -124.4591, 46.4376, 46.3976)2003 - Summer2003-07-23 06:34:00;2003-07-23
2045;10;250;45621.4964810191;11.4212924387248;2003;7;Summer;2003 - Summer;-124.4713|-124.4591|46.4376|46.3976;2003-07-23 06:34:00;25;50;2500;-124.4652;46.4176;2644.91880477653;204520037Summerc(-124.4713, -124.4591, 46.4376, 46.3976)2003 - Summer2003-07-23 06:34:00;2003-07-23
2046;10;250;641.208353738202;7.15728110336819;2003;7;Summer;2003 - Summer;-124.3818|-124.3783|46.3106|46.297;2003-07-23 08:47:00;24.2;19;361;-124.38005;46.3038;55.1497401425141;204620037Summerc(-124.3818, -124.3783, 46.3106, 46.297)2003 - Summer2003-07-23 08:47:00;2003-07-23
2046;10;250;641.208353738202;7.15728110336819;2003;7;Summer;2003 - Summer;-124.3818|-124.3783|46.3106|46.297;2003-07-23 08:47:00;24.3;19;361;-124.38005;46.3038;55.8892268834241;204620037Summerc(-124.3818, -124.3783, 46.3106, 46.297)2003 - Summer2003-07-23 08:47:00;2003-07-23
2046;10;250;641.208353738202;7.15728110336819;2003;7;Summer;2003 - Summer;-124.3818|-124.3783|46.3106|46.297;2003-07-23 08:47:00;24.8;19;361;-124.38005;46.3038;59.6896135863087;204620037Summerc(-124.3818, -124.3783, 46.3106, 46.297)2003 - Summer2003-07-23 08:47:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;24.2;100;2500;-124.3949;46.21015;44869.5586760894;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;24.4;100;2500;-124.3949;46.21015;46078.3909214447;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;24.5;100;2500;-124.3949;46.21015;46691.1551210622;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;24.6;50;2500;-124.3949;46.21015;23654.7610918543;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;24.7;50;2500;-124.3949;46.21015;23966.7601256073;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2048;10;250;645844.393589639;14.071461831693;2003;7;Summer;2003 - Summer;-124.3908|-124.399|46.2285|46.1918;2003-07-23 11:26:00;25;50;2500;-124.3949;46.21015;24919.7911477826;204820037Summerc(-124.3908, -124.399, 46.2285, 46.1918)2003 - Summer2003-07-23 11:26:00;2003-07-23
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.2;100;2500;-124.61025;46.7388;217879.572643291;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.3;50;2500;-124.61025;46.7388;110400.528064657;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.5;50;2500;-124.61025;46.7388;113362.480311398;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.6;100;2500;-124.61025;46.7388;229727.654549846;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.7;100;2500;-124.61025;46.7388;232757.691757476;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.8;50;2500;-124.61025;46.7388;117907.604512924;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;24.9;50;2500;-124.61025;46.7388;119450.171631274;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2049;10;250;3303648.01944222;15.7036852082101;2003;7;Summer;2003 - Summer;-124.6145|-124.606|46.7571|46.7205;2003-07-24 04:58:00;25;50;2500;-124.61025;46.7388;121006.615751099;204920037Summerc(-124.6145, -124.606, 46.7571, 46.7205)2003 - Summer2003-07-24 04:58:00;2003-07-24
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.2;100;2500;-124.5743;46.6154;3971.48553832536;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.3;50;2500;-124.5743;46.6154;2012.36901336363;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.4;150;2500;-124.5743;46.6154;6117.72218983309;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.5;150;2500;-124.5743;46.6154;6199.07748601794;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.6;50;2500;-124.5743;46.6154;2093.72555382193;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.7;150;2500;-124.5743;46.6154;6364.02345250288;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.8;50;2500;-124.5743;46.6154;2149.20719965016;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2050;10;250;56822.820550031;11.6408492740711;2003;7;Summer;2003 - Summer;-124.5843|-124.5643|46.635|46.5958;2003-07-25 07:14:00;24.9;50;2500;-124.5743;46.6154;2177.32494803796;205020037Summerc(-124.5843, -124.5643, 46.635, 46.5958)2003 - Summer2003-07-25 07:14:00;2003-07-25
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.3;100;2500;-124.322;37.255;604.927346094069;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.4;50;2500;-124.322;37.255;306.502553612235;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.5;100;2500;-124.322;37.255;621.157032158877;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.6;50;2500;-124.322;37.255;314.691747465794;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.7;50;2500;-124.322;37.255;318.8424349641;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;24.8;50;2500;-124.322;37.255;323.030765942258;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2111;10;250;7464.10737606372;9.61107529384714;2004;4;Spring;2004 - Spring;-124.3275|-124.3165|37.27|37.24;2004-04-22 09:09:00;25;100;2500;-124.322;37.255;663.042217363911;211120044Springc(-124.3275, -124.3165, 37.27, 37.24)2004 - Spring2004-04-22 09:09:00;2004-04-22
2118;10;250;3.49263245133144;2.07759795615275;2004;4;Spring;2004 - Spring;-123.7516|-123.7518|36.6876|36.6545;2004-04-24 06:48:00;24.5;3;9;-123.7517;36.67105;1.85174158656924;211820044Springc(-123.7516, -123.7518, 36.6876, 36.6545)2004 - Spring2004-04-24 06:48:00;2004-04-24
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;24.3;50;2500;-123.0078;35.51965;8200.68933031432;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;24.4;50;2500;-123.0078;35.51965;8310.19538908754;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;24.6;50;2500;-123.0078;35.51965;8532.2287790223;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;24.8;250;2500;-123.0078;35.51965;43791.6217993886;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;24.9;200;2500;-123.0078;35.51965;35491.6327004199;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2121;10;250;134644.265062795;11.8103989328446;2004;4;Spring;2004 - Spring;-123.0463|-122.9693|35.526|35.5133;2004-04-25 06:50:00;25;50;2500;-123.0078;35.51965;8988.52279136117;212120044Springc(-123.0463, -122.9693, 35.526, 35.5133)2004 - Spring2004-04-25 06:50:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.2;100;2500;-123.0968;35.42985;11502.5516014299;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.3;100;2500;-123.0968;35.42985;11656.7859527416;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.4;50;2500;-123.0968;35.42985;5906.22110985035;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.5;100;2500;-123.0968;35.42985;11969.5276030558;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.6;250;2500;-123.0968;35.42985;30320.1232758664;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.7;50;2500;-123.0968;35.42985;6144.00727794093;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.8;50;2500;-123.0968;35.42985;6224.71528035951;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;24.9;200;2500;-123.0968;35.42985;25224.609105285;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2122;10;250;136784.007059709;11.8261656806476;2004;4;Spring;2004 - Spring;-123.1306|-123.063|35.4381|35.4216;2004-04-25 09:30:00;25;50;2500;-123.0968;35.42985;6388.32188307156;212220044Springc(-123.1306, -123.063, 35.4381, 35.4216)2004 - Spring2004-04-25 09:30:00;2004-04-25
2123;10;250;219949.781267108;12.301159078792;2004;4;Spring;2004 - Spring;-123.1398|-123.0696|35.384|35.3593;2004-04-25 11:30:00;24.3;50;2500;-123.1047;35.37165;14775.4332295795;212320044Springc(-123.1398, -123.0696, 35.384, 35.3593)2004 - Spring2004-04-25 11:30:00;2004-04-25
2123;10;250;219949.781267108;12.301159078792;2004;4;Spring;2004 - Spring;-123.1398|-123.0696|35.384|35.3593;2004-04-25 11:30:00;24.6;100;2500;-123.1047;35.37165;30745.5560248881;212320044Springc(-123.1398, -123.0696, 35.384, 35.3593)2004 - Spring2004-04-25 11:30:00;2004-04-25
2123;10;250;219949.781267108;12.301159078792;2004;4;Spring;2004 - Spring;-123.1398|-123.0696|35.384|35.3593;2004-04-25 11:30:00;24.7;150;2500;-123.1047;35.37165;46726.6206990352;212320044Springc(-123.1398, -123.0696, 35.384, 35.3593)2004 - Spring2004-04-25 11:30:00;2004-04-25
2123;10;250;219949.781267108;12.301159078792;2004;4;Spring;2004 - Spring;-123.1398|-123.0696|35.384|35.3593;2004-04-25 11:30:00;24.8;50;2500;-123.1047;35.37165;15780.1413478753;212320044Springc(-123.1398, -123.0696, 35.384, 35.3593)2004 - Spring2004-04-25 11:30:00;2004-04-25
2123;10;250;219949.781267108;12.301159078792;2004;4;Spring;2004 - Spring;-123.1398|-123.0696|35.384|35.3593;2004-04-25 11:30:00;25;100;2500;-123.1047;35.37165;32389.7938299828;212320044Springc(-123.1398, -123.0696, 35.384, 35.3593)2004 - Spring2004-04-25 11:30:00;2004-04-25
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.2;50;2500;-122.73135;34.90005;7545.21572237366;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.3;200;2500;-122.73135;34.90005;30585.5492557102;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.5;50;2500;-122.73135;34.90005;7851.53338053581;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.6;50;2500;-122.73135;34.90005;7955.51730685341;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.7;50;2500;-122.73135;34.90005;8060.44813676564;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;24.8;100;2500;-122.73135;34.90005;16332.6612139969;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2125;10;250;152449.117928942;11.9345927259743;2004;4;Spring;2004 - Spring;-122.7336|-122.7291|34.927|34.8731;2004-04-26 07:11:00;25;150;2500;-122.73135;34.90005;25142.90831214;212520044Springc(-122.7336, -122.7291, 34.927, 34.8731)2004 - Spring2004-04-26 07:11:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.2;200;2500;-122.89905;34.7638;24007.3177705041;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.3;50;2500;-122.89905;34.7638;6082.30621880949;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.4;50;2500;-122.89905;34.7638;6163.52492560913;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.5;200;2500;-122.89905;34.7638;24981.9572809967;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.6;150;2500;-122.89905;34.7638;18984.6094904916;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.7;100;2500;-122.89905;34.7638;12823.3404393058;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.8;50;2500;-122.89905;34.7638;6495.89425653723;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;24.9;150;2500;-122.89905;34.7638;19742.6371364435;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
