cruise,ship,haul,collection,latitude,longitude,time,itis_tsn,scientific_name,length_class,length_type,male,female,sex_Undetermined
201807,RL,28,3928,46.7678,-124.7835,2018-07-13T00:41:00-07,172565,"Peprilus simillimus",170,FL,0,0,2
201807,RL,28,3928,46.7678,-124.7835,2018-07-13T00:41:00-07,172565,"Peprilus simillimus",180,FL,0,0,2
201807,RL,29,3929,46.7202,-124.8168,2018-07-13T03:28:00-07,160424,"Prionace glauca",750,FL,0,0,1
201807,RL,29,3929,46.7202,-124.8168,2018-07-13T03:28:00-07,160424,"Prionace glauca",870,FL,0,0,1
201807,RL,29,3929,46.7202,-124.8168,2018-07-13T03:28:00-07,160424,"Prionace glauca",1040,FL,0,0,1
201807,RL,29,3929,46.7202,-124.8168,2018-07-13T03:28:00-07,160424,"Prionace glauca",1120,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",290,FL,0,0,2
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",300,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",310,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",240,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",250,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",260,FL,0,0,1
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",270,FL,0,0,2
201807,RL,30,3930,46.2307,-124.456,2018-07-13T23:14:00-07,161702,"Alosa sapidissima",280,FL,0,0,4
201807,RL,31,3931,46.2757,-124.3642,2018-07-14T01:40:00-07,159916,"Alopias vulpinus",2060,FL,1,0,0
201807,RL,31,3931,46.2757,-124.3642,2018-07-14T01:40:00-07,161702,"Alosa sapidissima",240,FL,0,0,1
201807,RL,31,3931,46.2757,-124.3642,2018-07-14T01:40:00-07,161702,"Alosa sapidissima",250,FL,0,0,1
201807,RL,31,3931,46.2757,-124.3642,2018-07-14T01:40:00-07,166715,"Sebastes crameri",240,FL,0,0,1
201807,RL,31,3931,46.2757,-124.3642,2018-07-14T01:40:00-07,172565,"Peprilus simillimus",170,FL,0,0,1
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,159916,"Alopias vulpinus",1870,FL,0,1,0
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,161702,"Alosa sapidissima",230,FL,0,0,4
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,161702,"Alosa sapidissima",240,FL,0,0,9
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,161702,"Alosa sapidissima",250,FL,0,0,10
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,161702,"Alosa sapidissima",260,FL,0,0,3
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,172565,"Peprilus simillimus",160,FL,0,0,1
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,172565,"Peprilus simillimus",170,FL,0,0,3
201807,RL,32,3932,46.2975,-124.2568,2018-07-14T23:00:00-07,172565,"Peprilus simillimus",180,FL,0,0,2
201807,RL,33,3933,46.1688,-124.157,2018-07-15T01:18:00-07,160617,"Squalus acanthias",250,FL,0,0,1
201807,RL,33,3933,46.1688,-124.157,2018-07-15T01:18:00-07,161702,"Alosa sapidissima",240,FL,0,0,2
201807,RL,33,3933,46.1688,-124.157,2018-07-15T01:18:00-07,161702,"Alosa sapidissima",250,FL,0,0,1
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,161015,"Hydrolagus colliei",510,FL,0,0,1
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,161702,"Alosa sapidissima",230,FL,0,0,1
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,161702,"Alosa sapidissima",250,FL,0,0,3
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,161702,"Alosa sapidissima",260,FL,0,0,3
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,161702,"Alosa sapidissima",280,FL,0,0,1
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,172565,"Peprilus simillimus",170,FL,0,0,2
201807,RL,34,3934,46.1167,-124.1592,2018-07-15T03:27:00-07,172565,"Peprilus simillimus",180,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",300,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",310,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",320,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",330,FL,0,0,2
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",340,FL,0,0,4
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",370,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",250,FL,0,0,3
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",260,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",270,FL,0,0,2
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",280,FL,0,0,2
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,161702,"Alosa sapidissima",290,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,172565,"Peprilus simillimus",160,FL,0,0,1
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,172565,"Peprilus simillimus",170,FL,0,0,2
201807,RL,35,3935,45.7647,-124.1305,2018-07-15T23:13:00-07,172565,"Peprilus simillimus",180,FL,0,0,1
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",250,FL,0,0,3
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",260,FL,0,0,8
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",270,FL,0,0,7
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",280,FL,0,0,5
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",300,FL,0,0,1
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",370,FL,0,0,3
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",390,FL,0,0,1
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",310,FL,0,0,6
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",320,FL,0,0,4
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",330,FL,0,0,5
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",340,FL,0,0,3
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",350,FL,0,0,2
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,161702,"Alosa sapidissima",360,FL,0,0,2
201807,RL,36,3936,45.7777,-124.219,2018-07-16T02:44:00-07,164792,"Merluccius productus",240,FL,0,0,1
201807,RL,37,3937,45.2495,-124.1462,2018-07-21T00:12:00-07,161702,"Alosa sapidissima",260,FL,0,0,1
201807,RL,38,3938,45.5075,-124.12,2018-07-21T03:22:00-07,172565,"Peprilus simillimus",170,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,160424,"Prionace glauca",500,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,160424,"Prionace glauca",700,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,160424,"Prionace glauca",890,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,160424,"Prionace glauca",1110,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,165609,"Cololabis saira",180,FL,0,0,2
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,39,3939,45.4382,-124.9588,2018-07-21T22:57:00-07,165609,"Cololabis saira",200,FL,0,0,3
201807,RL,40,3940,45.3967,-125.0202,2018-07-22T01:32:00-07,165609,"Cololabis saira",210,FL,0,0,1
201807,RL,41,3941,45.4412,-125.0978,2018-07-22T03:50:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,42,3942,45.239,-124.197,2018-07-22T23:39:00-07,164792,"Merluccius productus",190,FL,0,0,1
201807,RL,42,3942,45.239,-124.197,2018-07-22T23:39:00-07,164792,"Merluccius productus",240,FL,0,0,1
201807,RL,42,3942,45.239,-124.197,2018-07-22T23:39:00-07,164792,"Merluccius productus",420,FL,0,0,1
201807,RL,42,3942,45.239,-124.197,2018-07-22T23:39:00-07,172565,"Peprilus simillimus",180,FL,0,0,2
201807,RL,43,3943,45.276,-124.3175,2018-07-23T01:48:00-07,172565,"Peprilus simillimus",150,FL,0,0,1
201807,RL,45,3945,45.2785,-125.0512,2018-07-23T22:43:00-07,160424,"Prionace glauca",1100,FL,1,0,0
201807,RL,46,3946,45.2118,-125.0845,2018-07-24T01:07:00-07,160424,"Prionace glauca",690,FL,0,0,1
201807,RL,46,3946,45.2118,-125.0845,2018-07-24T01:07:00-07,160424,"Prionace glauca",950,FL,0,0,1
201807,RL,46,3946,45.2118,-125.0845,2018-07-24T01:07:00-07,160424,"Prionace glauca",1200,FL,0,0,1
201807,RL,46,3946,45.2118,-125.0845,2018-07-24T01:07:00-07,165609,"Cololabis saira",300,FL,0,0,1
201807,RL,47,3947,45.1552,-125.184,2018-07-24T03:48:00-07,160424,"Prionace glauca",610,FL,0,0,1
201807,RL,47,3947,45.1552,-125.184,2018-07-24T03:48:00-07,160424,"Prionace glauca",1130,FL,0,0,1
201807,RL,47,3947,45.1552,-125.184,2018-07-24T03:48:00-07,160424,"Prionace glauca",1160,FL,0,0,1
201807,RL,51,3951,44.0845,-124.8535,2018-07-26T22:31:00-07,160424,"Prionace glauca",1190,FL,0,1,0
201807,RL,51,3951,44.0845,-124.8535,2018-07-26T22:31:00-07,164792,"Merluccius productus",440,FL,0,0,1
201807,RL,52,3952,44.083,-124.7583,2018-07-27T01:22:00-07,164792,"Merluccius productus",450,FL,0,0,1
201807,RL,54,3954,43.9412,-124.4188,2018-07-27T23:10:00-07,172565,"Peprilus simillimus",160,FL,0,0,1
201807,RL,54,3954,43.9412,-124.4188,2018-07-27T23:10:00-07,172565,"Peprilus simillimus",170,FL,0,0,1
201807,RL,56,3956,43.9452,-124.6183,2018-07-28T03:50:00-07,160424,"Prionace glauca",1030,FL,0,0,1
201807,RL,57,3957,43.6173,-124.7183,2018-07-28T23:09:00-07,172565,"Peprilus simillimus",160,FL,0,0,1
201807,RL,58,3958,43.613,-124.8728,2018-07-29T03:03:00-07,165609,"Cololabis saira",200,FL,0,0,1
201807,RL,59,3959,43.2738,-125.1155,2018-07-29T23:04:00-07,166711,"Sebastes brevispinis",410,FL,0,0,1
201807,RL,64,3964,42.8338,-125.4248,2018-08-01T01:50:00-07,170289,"Brama japonica",460,FL,0,0,1
201807,RL,65,3965,42.7013,-125.4207,2018-08-01T04:02:00-07,165609,"Cololabis saira",150,FL,0,0,1
201807,RL,65,3965,42.7013,-125.4207,2018-08-01T04:02:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,66,3966,42.5152,-125.2003,2018-08-01T22:39:00-07,165609,"Cololabis saira",180,FL,0,0,2
201807,RL,66,3966,42.5152,-125.2003,2018-08-01T22:39:00-07,165609,"Cololabis saira",190,FL,0,0,3
201807,RL,66,3966,42.5152,-125.2003,2018-08-01T22:39:00-07,165609,"Cololabis saira",200,FL,0,0,1
201807,RL,66,3966,42.5152,-125.2003,2018-08-01T22:39:00-07,170289,"Brama japonica",510,FL,0,0,1
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",160,FL,0,0,1
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",170,FL,0,0,4
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",180,FL,0,0,7
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",190,FL,0,0,16
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",200,FL,0,0,6
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",210,FL,0,0,7
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",220,FL,0,0,3
201807,RL,67,3967,42.5145,-125.0938,2018-08-02T00:55:00-07,165609,"Cololabis saira",240,FL,0,0,1
201807,RL,68,3968,42.4298,-125.1203,2018-08-02T03:15:00-07,165609,"Cololabis saira",160,FL,0,0,1
201807,RL,68,3968,42.4298,-125.1203,2018-08-02T03:15:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,68,3968,42.4298,-125.1203,2018-08-02T03:15:00-07,165609,"Cololabis saira",200,FL,0,0,1
201807,RL,68,3968,42.4298,-125.1203,2018-08-02T03:15:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,68,3968,42.4298,-125.1203,2018-08-02T03:15:00-07,165609,"Cololabis saira",260,FL,0,0,1
201807,RL,70,3970,42.0448,-124.5517,2018-08-03T02:10:00-07,165609,"Cololabis saira",180,FL,0,0,1
201807,RL,73,3973,41.6542,-125.1135,2018-08-04T01:06:00-07,165609,"Cololabis saira",170,FL,0,0,1
201807,RL,73,3973,41.6542,-125.1135,2018-08-04T01:06:00-07,165609,"Cololabis saira",180,FL,0,0,1
201807,RL,73,3973,41.6542,-125.1135,2018-08-04T01:06:00-07,165609,"Cololabis saira",200,FL,0,0,2
201807,RL,74,3974,41.5997,-124.9662,2018-08-04T03:39:00-07,165609,"Cololabis saira",200,FL,0,0,1
201807,RL,74,3974,41.5997,-124.9662,2018-08-04T03:39:00-07,170289,"Brama japonica",400,FL,0,0,1
201807,RL,74,3974,41.5997,-124.9662,2018-08-04T03:39:00-07,170289,"Brama japonica",420,FL,0,0,1
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",190,FL,0,0,3
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",200,FL,0,0,4
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",210,FL,0,0,5
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",220,FL,0,0,12
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",230,FL,0,0,5
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",240,FL,0,0,4
201807,RL,75,3975,41.3172,-124.8613,2018-08-04T22:25:00-07,165609,"Cololabis saira",250,FL,0,0,2
201807,RL,76,3976,41.309,-124.9927,2018-08-05T00:40:00-07,165609,"Cololabis saira",230,FL,0,0,2
201807,RL,76,3976,41.309,-124.9927,2018-08-05T00:40:00-07,165609,"Cololabis saira",250,FL,0,0,1
201807,RL,76,3976,41.309,-124.9927,2018-08-05T00:40:00-07,165609,"Cololabis saira",260,FL,0,0,2
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",160,FL,0,0,2
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",180,FL,0,0,4
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",190,FL,0,0,13
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",200,FL,0,0,5
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",210,FL,0,0,13
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",220,FL,0,0,3
201807,RL,77,3977,41.2215,-124.8538,2018-08-05T02:44:00-07,165609,"Cololabis saira",230,FL,0,0,1
201807,RL,78,3978,41.2232,-126.5768,2018-08-05T22:08:00-07,170289,"Brama japonica",240,FL,0,0,1
201807,RL,78,3978,41.2232,-126.5768,2018-08-05T22:08:00-07,170289,"Brama japonica",260,FL,0,0,1
201807,RL,80,3980,41.1098,-124.4077,2018-08-07T01:55:00-07,165609,"Cololabis saira",160,FL,0,0,1
201807,RL,80,3980,41.1098,-124.4077,2018-08-07T01:55:00-07,165609,"Cololabis saira",170,FL,0,0,1
201807,RL,80,3980,41.1098,-124.4077,2018-08-07T01:55:00-07,165609,"Cololabis saira",180,FL,0,0,1
201807,RL,80,3980,41.1098,-124.4077,2018-08-07T01:55:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",150,FL,0,0,1
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",160,FL,0,0,1
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",170,FL,0,0,2
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",180,FL,0,0,11
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",190,FL,0,0,13
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",200,FL,0,0,12
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",210,FL,0,0,5
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",220,FL,0,0,3
201807,RL,81,3981,41.0233,-124.3083,2018-08-07T04:09:00-07,165609,"Cololabis saira",230,FL,0,0,2
201807,RL,86,3986,39.8812,-124.4772,2018-08-15T00:37:00-07,170289,"Brama japonica",210,FL,0,0,1
201807,RL,86,3986,39.8812,-124.4772,2018-08-15T00:37:00-07,170289,"Brama japonica",250,FL,0,0,1
201807,RL,86,3986,39.8812,-124.4772,2018-08-15T00:37:00-07,170289,"Brama japonica",260,FL,0,0,1
201807,RL,90,3990,39.3453,-124.0657,2018-08-17T01:13:00-07,165609,"Cololabis saira",220,FL,0,0,2
201807,RL,90,3990,39.3453,-124.0657,2018-08-17T01:13:00-07,165609,"Cololabis saira",230,FL,0,0,1
201807,RL,90,3990,39.3453,-124.0657,2018-08-17T01:13:00-07,165609,"Cololabis saira",240,FL,0,0,1
201807,RL,91,3991,39.2705,-124.0743,2018-08-17T03:18:00-07,165609,"Cololabis saira",210,FL,0,0,1
201807,RL,91,3991,39.2705,-124.0743,2018-08-17T03:18:00-07,165609,"Cololabis saira",230,FL,0,0,1
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",250,FL,0,0,23
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",260,FL,0,0,5
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",270,FL,0,0,7
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",230,FL,0,0,2
201807,RL,93,3993,38.6512,-123.8918,2018-08-18T00:54:00-07,165609,"Cololabis saira",240,FL,0,0,12
201807,RL,96,3996,37.8843,-123.5098,2018-08-19T01:00:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,96,3996,37.8843,-123.5098,2018-08-19T01:00:00-07,165609,"Cololabis saira",210,FL,0,0,1
201807,RL,96,3996,37.8843,-123.5098,2018-08-19T01:00:00-07,173414,"Mola mola",470,TL,0,0,1
201807,RL,99,3999,37.3757,-123.2575,2018-08-20T00:48:00-07,165609,"Cololabis saira",240,FL,0,0,1
201807,RL,99,3999,37.3757,-123.2575,2018-08-20T00:48:00-07,165609,"Cololabis saira",250,FL,0,0,2
201807,RL,100,4000,37.3522,-123.3452,2018-08-20T03:05:00-07,165609,"Cololabis saira",250,FL,0,0,1
201807,RL,100,4000,37.3522,-123.3452,2018-08-20T03:05:00-07,165609,"Cololabis saira",200,FL,0,0,1
201807,RL,100,4000,37.3522,-123.3452,2018-08-20T03:05:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,102,4002,37.5687,-122.8842,2018-08-21T01:32:00-07,165609,"Cololabis saira",150,FL,0,0,1
201807,RL,102,4002,37.5687,-122.8842,2018-08-21T01:32:00-07,165609,"Cololabis saira",170,FL,0,0,1
201807,RL,105,4005,37.364,-122.5648,2018-08-23T00:59:00-07,173414,"Mola mola",480,TL,0,0,1
201807,RL,106,4006,37.2223,-122.6318,2018-08-23T03:36:00-07,165609,"Cololabis saira",160,FL,0,0,1
201807,RL,115,4015,36.691,-121.9345,2018-08-26T03:35:00-07,160833,"Torpedo californica",290,TL,0,0,1
201807,RL,115,4015,36.691,-121.9345,2018-08-26T03:35:00-07,173414,"Mola mola",520,TL,0,0,1
201807,RL,117,4017,36.2043,-122.8517,2018-08-27T00:33:00-07,165609,"Cololabis saira",230,FL,0,0,1
201807,RL,117,4017,36.2043,-122.8517,2018-08-27T00:33:00-07,165609,"Cololabis saira",240,FL,0,0,1
201807,RL,117,4017,36.2043,-122.8517,2018-08-27T00:33:00-07,165609,"Cololabis saira",210,FL,0,0,1
201807,RL,118,4018,36.3167,-122.753,2018-08-27T02:59:00-07,160424,"Prionace glauca",580,FL,0,0,1
201807,RL,119,4019,35.7463,-122.6718,2018-08-27T22:04:00-07,160424,"Prionace glauca",510,FL,0,0,1
201807,RL,119,4019,35.7463,-122.6718,2018-08-27T22:04:00-07,173414,"Mola mola",140,TL,0,0,1
201807,RL,120,4020,35.8992,-122.6807,2018-08-28T00:38:00-07,160424,"Prionace glauca",620,FL,0,0,1
201807,RL,120,4020,35.8992,-122.6807,2018-08-28T00:38:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",140,FL,0,0,1
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",150,FL,0,0,11
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",160,FL,0,0,15
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",170,FL,0,0,11
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",180,FL,0,0,9
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",190,FL,0,0,1
201807,RL,122,4022,35.7385,-122.2762,2018-08-28T22:07:00-07,165609,"Cololabis saira",200,FL,0,0,2
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",230,FL,0,0,2
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",140,FL,0,0,1
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",180,FL,0,0,4
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",190,FL,0,0,4
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",200,FL,0,0,3
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",210,FL,0,0,4
201807,RL,128,4028,35.4847,-121.9365,2018-09-07T22:36:00-07,165609,"Cololabis saira",220,FL,0,0,8
201807,RL,129,4029,35.4452,-122.0192,2018-09-08T01:13:00-07,165609,"Cololabis saira",220,FL,0,0,1
201807,RL,143,4043,34.0695,-120.1988,2018-09-12T03:26:00-07,170426,"Sphyraena argentea",580,FL,0,0,1
201807,RL,150,4050,33.8468,-119.2027,2018-09-14T21:27:00-07,172408,"Sarda chiliensis",170,FL,0,0,1
201807,RL,151,4051,33.8568,-119.3857,2018-09-14T23:33:00-07,172408,"Sarda chiliensis",190,FL,0,0,1
201807,RL,151,4051,33.8568,-119.3857,2018-09-14T23:33:00-07,172408,"Sarda chiliensis",210,FL,0,0,1
201807,RL,151,4051,33.8568,-119.3857,2018-09-14T23:33:00-07,172408,"Sarda chiliensis",220,FL,0,0,1
201807,RL,165,4065,33.0665,-118.2653,2018-09-19T21:53:00-07,160950,"Dasyatis violacea",840,TL,0,1,0
201807,RL,165,4065,33.0665,-118.2653,2018-09-19T21:53:00-07,160950,"Dasyatis violacea",990,TL,1,0,0
201807,RL,169,4069,33.1615,-117.6725,2018-09-21T00:11:00-07,160950,"Dasyatis violacea",960,TL,0,1,0
201807,RL,169,4069,33.1615,-117.6725,2018-09-21T00:11:00-07,160950,"Dasyatis violacea",1040,TL,0,1,0
201807,RL,170,4070,33.1215,-117.3908,2018-09-21T03:24:00-07,160950,"Dasyatis violacea",1000,TL,1,0,0
201807,RL,170,4070,33.1215,-117.3908,2018-09-21T03:24:00-07,172565,"Peprilus simillimus",110,FL,0,0,1
201907,RL,2,4102,50.0313,-128.9143,2019-06-17T00:30:00-07,171663,"Icosteus aenigmaticus",60,SL,0,0,1
201907,RL,2,4102,50.0313,-128.9143,2019-06-17T00:30:00-07,172510,"Icichthys lockingtoni",190,SL,0,0,1
201907,RL,3,4103,50.1742,-129.152,2019-06-17T03:15:00-07,162673,"Tarletonbeania crenularis",50,FL,0,0,1
201907,RL,4,4104,50.198,-128.2537,2019-06-17T22:49:00-07,173414,"Mola mola",1820,TL,0,0,1
201907,RL,7,4107,49.2498,-127.1567,2019-06-18T23:06:00-07,162673,"Tarletonbeania crenularis",60,FL,0,0,3
201907,RL,7,4107,49.2498,-127.1567,2019-06-18T23:06:00-07,162673,"Tarletonbeania crenularis",70,FL,0,0,9
201907,RL,7,4107,49.2498,-127.1567,2019-06-18T23:06:00-07,162673,"Tarletonbeania crenularis",80,FL,0,0,20
201907,RL,7,4107,49.2498,-127.1567,2019-06-18T23:06:00-07,162673,"Tarletonbeania crenularis",90,FL,0,0,3
201907,RL,7,4107,49.2498,-127.1567,2019-06-18T23:06:00-07,164792,"Merluccius productus",480,FL,0,0,1
201907,RL,10,4110,48.9378,-125.7037,2019-06-19T23:39:00-07,162053,"Allosmerus elongatus",110,FL,0,0,10
